id,name,url,studio,category,episode_count,avg_rating,total_ratings,description
id309426367,The Creative Penn Podcast For Writers,https://podcasts.apple.com/us/podcast/the-creative-penn-podcast-for-writers/id309426367,Joanna Penn,Arts,300 episodes,4.8,586 Ratings,"Information, inspiration and interviews on writing, self-publishing, book marketing and making a living with your writing. If you need help with writing your book, or you want to learn how to navigate the new world of publishing and book marketing, then join Joanna Penn and her guests every Monday. Also covers the business of being a writer and how to make money with your books."
id1490931468,Mythgard's Exploring The Lord of the Rings,https://podcasts.apple.com/us/podcast/mythgards-exploring-the-lord-of-the-rings/id1490931468,Mythgard Institute,Arts,309 episodes,4.7,260 Ratings,"Join The Tolkien Professor, Dr. Corey Olsen, on a sentence-by-sentence journey through the text of Tolkien's epic fairy story, and explore Middle-earth through the magical game-world of Lord of the Rings Online."
id1497937744,Poem-a-Day,https://podcasts.apple.com/us/podcast/poem-a-day/id1497937744,The Academy of American Poets,Arts,"1,656 episodes",4.7,67 Ratings,"Poem-a-Day is the original, daily poetry series featuring new poems by today’s poets. Produced by the Academy of American Poets, this free digital series is made possible by you, our readers and listeners. Theme music by Kat Rejsek. Audio engineering by Thea Matthews. Learn more about Poem-a-Day and, if you can, please consider supporting this series by making a gift at poets.org/give."
id1080412254,A Dana Perino Podcast: Everything Will Be Okay,https://podcasts.apple.com/us/podcast/a-dana-perino-podcast-everything-will-be-okay/id1080412254,Fox News,Arts,67 episodes,4.5,4.2K Ratings,"Dana Perino, co-host of The Five and America’s Newsroom on the FOX News Channel, returns to the world of audio with a new limited time podcast, “Everything Will Be Okay with Dana Perino”. Building off the success of her best-selling book of the same name, Dana provides an unequaled brand of advice built on real life experience and interviews experts and individuals that make a difference in the lives of others."
id1615272368,Great Crime & Mystery Books,https://podcasts.apple.com/us/podcast/great-crime-mystery-books/id1615272368,Crime Audiobooks,Arts,316 episodes,4.4,12 Ratings,100 Great Crime and Mystery Books!
id1757702562,Open Book with David Steinberger,https://podcasts.apple.com/us/podcast/open-book-with-david-steinberger/id1757702562,Open Road Integrated Media,Arts,2 episodes,5.0,10 Ratings,"Conversations with publishers, editors, authors, journalists, thinkers, executives and other makers of culture, hosted by David Steinberger, CEO of Open Road Integrated Media and Chairman of the National Book Foundation.https://openroadintegratedmedia.com/podcast/"
id1683418111,شعر پارسی / Persian Poetry,https://podcasts.apple.com/us/podcast/%D8%B4%D8%B9%D8%B1-%D9%BE%D8%A7%D8%B1%D8%B3%DB%8C-persian-poetry/id1683418111,Masoud Heidarkhan,Arts,19 episodes,4.0,1 Rating,توجه بیشتر روی اشعار کلاسیک
id1718775948,The Secret Adversary by Agatha Christie,https://podcasts.apple.com/us/podcast/the-secret-adversary-by-agatha-christie/id1718775948,Audio Books,Arts,5 episodes,4.1,8 Ratings,"""The Secret Adversary"" is a mystery novel by Agatha Christie, first published in 1922. It introduces the characters of Tommy and Tuppence, a pair of clever, adventurous young people who form a partnership, calling themselves ""Young Adventurers Ltd."" The story is set in post-World War I Britain, where economic hardship and political unrest are prevalent.The plot revolves around a missing woman named Jane Finn, who was entrusted with sensitive government documents but disappeared five years earlier. Tommy and Tuppence, in need of money and excitement, embark on a quest to find Jane Finn and the documents, which are of vital importance to the British government.Their investigation leads them into a world of espionage and political intrigue, involving various shadowy figures and a mysterious mastermind known only as ""Mr. Brown."" Throughout the novel, Christie weaves a complex web of red herrings, unexpected twists, and turns, culminating in a surprising revelation of the true identity of the secret adversary.The book is notable for its witty dialogue, fast-paced action, and the charming partnership of Tommy and Tuppence, which set it apart from Christie's other works that typically feature a solitary detective figure. ""The Secret Adversary"" marked the beginning of a series of novels and short stories featuring these characters, showcasing Christie's versatility as a writer beyond her famous Hercule Poirot and Miss Marple series."
id270054094,Audio Poem of the Day,https://podcasts.apple.com/us/podcast/audio-poem-of-the-day/id270054094,Poetry Foundation,Arts,99 episodes,4.4,331 Ratings,"Audio recordings of classic and contemporary poems read by poets and actors, delivered every day."
id1493143752,The Comics Collective | Comic Book Podcast,https://podcasts.apple.com/us/podcast/the-comics-collective-comic-book-podcast/id1493143752,The Comics Collective,Arts,246 episodes,4.7,55 Ratings,Weekly Podcast diving into a collection of comics or a graphic novel. Support this podcast: https://podcasters.spotify.com/pod/show/thecomicscollective/support
id1688425643,"Books, Beach, & Beyond",https://podcasts.apple.com/us/podcast/books-beach-beyond/id1688425643,"Elin Hilderbrand, Tim Talks Books, N Magazine",Arts,20 episodes,5.0,569 Ratings,"Join Elin Hilderbrand, #1 New York Times bestselling author of 30 titles and the “Queen of the Beach Reads,” and Tim Ehrenberg, creator of the popular Tim Talks Books, as they talk shop and host spirited discussions with special guests from bestselling and internationally recognized authors, to publishing industry insiders, to local island legends who feature prominently in Hilderbrand’s prolific Nantucket stories.  From what it’s like to take a book to the screen to the intricacies and intimate details of an author’s writing process, Hilderbrand and Ehrenberg take listeners on an exciting (and amusing) journey each episode, bringing books to life in a brand-new way in this podcast presented by N Magazine.  A special thank you to our Season 2 Premier Sponsors: Nantucket Book Partners, Book of the Month, The Nantucket Hotel, Cartolina, and Triple Eight Distillery."
id1757473807,Dead Writers – a show about great American writers and where they lived,https://podcasts.apple.com/us/podcast/dead-writers-a-show-about-great-american-writers/id1757473807,"Tess Chakkalakal, Brock Clarke, Lisa Bartfai",Arts,7 episodes,4.3,6 Ratings,"Dead Writers takes listeners inside famous American authors’ homes. Riffing on literature, home décor, and ghosts, critic Tess Chakkalakal and novelist Brock Clarke, bring great American writers, and the books they wrote, back from the dead."
id1525585763,Just King Things,https://podcasts.apple.com/us/podcast/just-king-things/id1525585763,Ranged Touch,Arts,53 episodes,4.9,576 Ratings,"This is a show where two co-hosts read all of Stephen King's published works in order and then discuss them. Learn about horror, literature, and the weird things that King mentions constantly."
id1504037049,跳岛FM,https://podcasts.apple.com/us/podcast/%E8%B7%B3%E5%B2%9Bfm/id1504037049,中信出版·大方,Arts,227 episodes,4.6,54 Ratings,跳岛FM（Talking Literature）是一档文学播客，一份可以听的文学杂志。节目每周三更新，由中信出版·大方出品。入选“苹果播客2020年度编辑推荐”。
id1556126795,Rich dad poor dad,https://podcasts.apple.com/us/podcast/rich-dad-poor-dad/id1556126795,Vaishnavi Katare,Arts,1 episode,3.7,91 Ratings,Book review of rich dad poor dad
id1281089527,The Great Books,https://podcasts.apple.com/us/podcast/the-great-books/id1281089527,National Review,Arts,13 episodes,4.6,1.4K Ratings,Hillsdale College’s John J. Miller discusses classic works within the Western literary canon.
id935794447,Medieval Death Trip,https://podcasts.apple.com/us/podcast/medieval-death-trip/id935794447,Medieval Death Trip,Arts,110 episodes,4.9,234 Ratings,"On Medieval Death Trip, we feature a selected medieval text (often historical, occasionally literary) that touches on the odd, the gruesome, the unexpected, and similarly curious incidents, images, or ideas. In addition to presenting the text itself, each episode features commentary and musings upon that text."
id892536753,Radio Westeros ASOIAF Podcast,https://podcasts.apple.com/us/podcast/radio-westeros-asoiaf-podcast/id892536753,Radio Westeros,Arts,147 episodes,4.9,908 Ratings,"George RR Martin's A Song of Ice and Fire (ASoIaF) novels are our focus: Analysis and theories, readings, adverts from Westeros, music from the fandom, guests, and more, with your hosts yolkboy and Lady Gwynhyfvar. Radio Westeros is the only radio station this side of Asshai... Spoilers all books!Support: patreon.com/radiowesteros Hosted on Acast. See acast.com/privacy for more information."
id1568853045,Let’s Read Harry Potter!‪!‬,https://podcasts.apple.com/us/podcast/lets-read-harry-potter/id1568853045,Shreeya Nawathe,Arts,25 episodes,4.1,203 Ratings,"This is my first podcast, please have fun listening to all the chapters of all the books of Harry Potter!!"
id1724546576,The Swinging Christies: Agatha Christie in the 1960s,https://podcasts.apple.com/us/podcast/the-swinging-christies-agatha-christie-in-the-1960s/id1724546576,The Swinging Christies,Arts,10 episodes,5.0,24 Ratings,"Sex. Drugs. Rock 'n' Roll. Agatha Christie?? Agatha Christie may not be the first person you think of when you think of the Swinging Sixties, but her writing has much to say about the big topics of the day. Join Dr Mark Aldridge and Gray Robert Brown on a rad journey through time with the Queen of Crime."
id1612365112,Let’s Talk Memoir,https://podcasts.apple.com/us/podcast/lets-talk-memoir/id1612365112,Ronit Plank,Arts,113 episodes,5.0,119 Ratings,"Let’s Talk Memoir is a podcast for memoir lovers, readers, and writers, featuring interviews with memoirists about their writing process, their challenges, and what they’ve learned about sharing the most personal of narratives. Hosted by writer, speaker, and memoirist Ronit Plank, each episode highlights different aspects of the memoir-writing experience, and offers writing tips, and inspiration.More about Ronit: https://ronitplank.comMore about WHEN SHE COMES BACK, a memoir: https://ronitplank.com/book/Sign up for monthly podcast and writing updates: https://bit.ly/33nyTKd"
